gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
1802101705																										b43fa0ab-5a64-4c30-b0e3-d259aaed7c98									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				b43fa0ab-5a64-4c30-b0e3-d259aaed7c98					0				Unknown							ABSENT																cruise=1505; station=442; haul_no=123	cruise=1505; station=442		2015-06-04T06:41:04	Net-in time: 2015-06-03 23:41:04-07			2015	6	4			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: South Central; Piedras Blancas			station bottom depth: 167 meters				decimal location is net-in location; station location: 35.7033 -121.4300	35.7085	-121.4362																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:57.420Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:57.420Z	2023-02-18T08:10:05.784Z	false										DD	
1802101447																										7409a217-42c2-417b-bd99-b0b32c2bbddd									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				7409a217-42c2-417b-bd99-b0b32c2bbddd					0				Unknown							ABSENT																cruise=1505; station=442; haul_no=122	cruise=1505; station=442		2015-06-04T05:48:57	Net-in time: 2015-06-03 22:48:57-07			2015	6	4			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: South Central; Piedras Blancas			station bottom depth: 167 meters				decimal location is net-in location; station location: 35.7033 -121.4300	35.7075	-121.4353																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:59.336Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:59.336Z	2023-02-18T08:10:05.784Z	false										DD	
1802101338																										ed637fd8-7693-44fa-8e05-202377664f75									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				ed637fd8-7693-44fa-8e05-202377664f75					0				Unknown							ABSENT																cruise=1505; station=441; haul_no=57	cruise=1505; station=441		2015-05-18T04:14:17	Net-in time: 2015-05-17 21:14:17-07			2015	5	18			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: South Central; Piedras Blancas			station bottom depth: 60 meters				decimal location is net-in location; station location: 35.7033 -121.3633	35.7088	-121.3683																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:57.238Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:57.238Z	2023-02-18T08:10:05.784Z	false										DD	
1802101035																										0f12172a-c1f0-44f0-a20d-7a96bccd3023									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				0f12172a-c1f0-44f0-a20d-7a96bccd3023					0				Unknown							ABSENT																cruise=1505; station=441; haul_no=31	cruise=1505; station=441		2015-05-11T05:52:25	Net-in time: 2015-05-10 22:52:25-07			2015	5	11			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: South Central; Piedras Blancas			station bottom depth: 60 meters				decimal location is net-in location; station location: 35.7033 -121.3633	35.7123	-121.3842																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:59.517Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:59.517Z	2023-02-18T08:10:05.784Z	false										DD	
1802100795																										462ac5b4-8ebb-4f64-83b2-e3b882e4ad1b									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				462ac5b4-8ebb-4f64-83b2-e3b882e4ad1b					0				Unknown							ABSENT																cruise=1505; station=441; haul_no=121	cruise=1505; station=441		2015-06-04T04:43:51	Net-in time: 2015-06-03 21:43:51-07			2015	6	4			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: South Central; Piedras Blancas			station bottom depth: 60 meters				decimal location is net-in location; station location: 35.7033 -121.3633	35.7218	-121.4017																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:17:00.733Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:17:00.733Z	2023-02-18T08:10:05.784Z	false										DD	
1802100706																										d25c8fe2-54bc-47c3-abb4-14289173cedb									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				d25c8fe2-54bc-47c3-abb4-14289173cedb					0				Unknown							ABSENT																cruise=1505; station=425; haul_no=49	cruise=1505; station=425		2015-05-16T04:15:43	Net-in time: 2015-05-15 21:15:43-07			2015	5	16			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: South; San Miguel			station bottom depth: 1848 meters				decimal location is net-in location; station location: 33.9183 -120.7117	33.9228	-120.7287																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:57.093Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:57.093Z	2023-02-18T08:10:05.784Z	false										DD	
1802100563																										715acd3f-480d-4c35-bc77-2931f595049f									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				715acd3f-480d-4c35-bc77-2931f595049f					0				Unknown							ABSENT																cruise=1505; station=425; haul_no=143	cruise=1505; station=425		2015-06-09T04:24:48	Net-in time: 2015-06-08 21:24:48-07			2015	6	9			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: South; San Miguel			station bottom depth: 1848 meters				decimal location is net-in location; station location: 33.9183 -120.7117	33.922	-120.7163																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:59.220Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:59.220Z	2023-02-18T08:10:05.784Z	false										DD	
1802100320																										8ffca01b-b0ce-40c4-b330-839799bf8f18									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				8ffca01b-b0ce-40c4-b330-839799bf8f18					0				Unknown							ABSENT																cruise=1505; station=424; haul_no=50	cruise=1505; station=424		2015-05-16T06:59:08	Net-in time: 2015-05-15 23:59:08-07			2015	5	16			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: South; San Miguel			station bottom depth: 190 meters				decimal location is net-in location; station location: 34.0700 -120.5783	34.0527	-120.5802																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:57.293Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:57.293Z	2023-02-18T08:10:05.784Z	false										DD	
1802100058																										09caa993-cdcb-4ee4-a969-0c554cbc789e									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				09caa993-cdcb-4ee4-a969-0c554cbc789e					0				Unknown							ABSENT																cruise=1505; station=424; haul_no=144	cruise=1505; station=424		2015-06-09T06:20:57	Net-in time: 2015-06-08 23:20:57-07			2015	6	9			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: South; San Miguel			station bottom depth: 190 meters				decimal location is net-in location; station location: 34.0700 -120.5783	34.0698	-120.6148																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:59.565Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:59.565Z	2023-02-18T08:10:05.784Z	false										DD	
1802099957																										6a8bfb1c-5ca0-4bb3-872e-9b8a2e26d9c2									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				6a8bfb1c-5ca0-4bb3-872e-9b8a2e26d9c2					0				Unknown							ABSENT																cruise=1505; station=424; haul_no=130	cruise=1505; station=424		2015-06-05T10:58:50	Net-in time: 2015-06-05 03:58:50-07			2015	6	5			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: South; San Miguel			station bottom depth: 190 meters				decimal location is net-in location; station location: 34.0700 -120.5783	34.079	-120.602																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:59.285Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:59.285Z	2023-02-18T08:10:05.784Z	false										DD	
1802099620																										0f38da8e-623b-489e-8a6d-7ef16ec4efca									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				0f38da8e-623b-489e-8a6d-7ef16ec4efca					0				Unknown							ABSENT																cruise=1505; station=424; haul_no=129	cruise=1505; station=424		2015-06-05T10:07:09	Net-in time: 2015-06-05 03:07:09-07			2015	6	5			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: South; San Miguel			station bottom depth: 190 meters				decimal location is net-in location; station location: 34.0700 -120.5783	34.076	-120.6																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:58.097Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:58.097Z	2023-02-18T08:10:05.784Z	false										DD	
1802099447																										254e5368-6201-4189-bc77-6c11955375fa									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				254e5368-6201-4189-bc77-6c11955375fa					0				Unknown							ABSENT																cruise=1505; station=423; haul_no=51	cruise=1505; station=423		2015-05-16T09:11:03	Net-in time: 2015-05-16 02:11:03-07			2015	5	16			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: South; San Miguel			station bottom depth: 122 meters				decimal location is net-in location; station location: 34.1767 -120.4717	34.197	-120.4805																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:55.393Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:55.393Z	2023-02-18T08:10:05.784Z	false										DD	
1802099310																										8bd2514a-8e1f-442b-b09b-94b6b512a80c									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				8bd2514a-8e1f-442b-b09b-94b6b512a80c					0				Unknown							ABSENT																cruise=1505; station=423; haul_no=145	cruise=1505; station=423		2015-06-09T08:30:23	Net-in time: 2015-06-09 01:30:23-07			2015	6	9			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: South; San Miguel			station bottom depth: 122 meters				decimal location is net-in location; station location: 34.1767 -120.4717	34.1958	-120.4823																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:56.246Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:56.246Z	2023-02-18T08:10:05.784Z	false										DD	
1802099063																										0580b9dd-891a-467a-b57c-685f64f6adc4									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				0580b9dd-891a-467a-b57c-685f64f6adc4					0				Unknown							ABSENT																cruise=1505; station=423; haul_no=128	cruise=1505; station=423		2015-06-05T07:52:56	Net-in time: 2015-06-05 00:52:56-07			2015	6	5			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: South; San Miguel			station bottom depth: 122 meters				decimal location is net-in location; station location: 34.1767 -120.4717	34.1978	-120.4717																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:53.563Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:53.563Z	2023-02-18T08:10:05.784Z	false										DD	
